comment,other_contrapuntal,voices_p6_up,other_pres_type,phrase_number,voice_role_fifth,composition_number,voice_role_lo1_nim,start_measure,voices_p6_lo,cadence_role_cantz,cadence_alter,voice_role_fourth,other_formulas,voice_role_lo2_nim,cadence_final_tone,voice_role_up1_nim,voice_role_up2_nim,stop_measure,earlier_phrase,cadence_role_tenz,voices_p3_up,voice_role_un_oct,voice_role_dux2,voice_role_dux1,timestamp,voices_53_lo,repeat_exact_varied,analyst,voice_role_below,text_treatment,voices_53_up,voices_p3_lo,cadence_kind,voice_role_above,voice_role_com2,repeat_kind,voice_role_com1
,"Invertible Counterpoint, Stretto Fuga",,PEn,"DC0519.2: Plus fort je sentz que ma flamme estincelle,",,"DC0519: Si je te voy, qui est ce que desire",,9,,,,S,,,None,,,13,,,,,Ct,B,"Jul 31, 2012 1:11 AM",,,"Clement, Deanna",,None,,,None,S,T,None,S
None,None,None,None,"DC0519.2: Plus fort je sentz que ma flamme estincelle,",None,"DC0519: Si je te voy, qui est ce que desire",None,12,None,S,None,None,None,None,C,None,None,13,None,T,None,None,None,None,"Jul 16, 2012 2:33 PM",None,None,"Herdman, Jessica",None,None,None,None,Authentic,None,None,None,None
,"Invertible Counterpoint, Stretto Fuga",,PEn ,"DC0519.2: Plus fort je sentz que ma flamme estincelle,",,"DC0519: Si je te voy, qui est ce que desire",,9,,,,S,,,None,,,12,,,,,Ct,B,"Jul 16, 2012 2:32 PM",,,"Herdman, Jessica",,None,,,None,S,T,None,S
None,None,None,None,"DC0519.2: Plus fort je sentz que ma flamme estincelle,",None,"DC0519: Si je te voy, qui est ce que desire",None,6,None,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,"Jul 16, 2012 2:31 PM",None,None,"Herdman, Jessica",None,Text Pause,None,None,None,None,None,None,None
None,None,None,None,"DC0519.2: Plus fort je sentz que ma flamme estincelle,",None,"DC0519: Si je te voy, qui est ce que desire",None,12,None,S,None,None,None,None,C,None,None,13,None,T,None,None,None,None,"Jul 8, 2012 6:59 PM",None,None,"Clement, Deanna",None,None,None,None,Authentic,None,None,None,None
,,,,"DC0519.2: Plus fort je sentz que ma flamme estincelle,",,"DC0519: Si je te voy, qui est ce que desire",,7,,T,"Displaced, Inverted",,,,C,,,8,,B,S,,,,"Jul 8, 2012 6:57 PM",,,"Clement, Deanna",,None,,T,Authentic,,,None,
None,None,None,None,"DC0519.2: Plus fort je sentz que ma flamme estincelle,",None,"DC0519: Si je te voy, qui est ce que desire",None,12,None,S,None,None,None,None,C,None,None,13,None,T,None,None,None,None,"Jun 20, 2012 9:33 AM",None,None,"Holscher, Joshua",None,None,None,None,Authentic,None,None,None,None
,"Invertible Counterpoint, Stretto Fuga",,PEn,"DC0519.2: Plus fort je sentz que ma flamme estincelle,",,"DC0519: Si je te voy, qui est ce que desire",,9,,,,S,,,None,,,12,,,,Ct,Ct,B,"Jun 20, 2012 9:32 AM",,,"Holscher, Joshua",Ct,None,,,None,S,,None,S
,,,,"DC0519.2: Plus fort je sentz que ma flamme estincelle,",,"DC0519: Si je te voy, qui est ce que desire",,7,,T,Displaced,,,,C,,,8,,B,S,,,,"Jun 20, 2012 9:31 AM",,,"Holscher, Joshua",,None,,T,Authentic,,,None,
,,,HR Dactyll,"DC0519.2: Plus fort je sentz que ma flamme estincelle,",,"DC0519: Si je te voy, qui est ce que desire",,7,,,,,,,None,,,9,,,,,,,"Jun 20, 2012 9:31 AM",,,"Holscher, Joshua",,None,,,None,,,None,
None,None,None,None,"DC0519.2: Plus fort je sentz que ma flamme estincelle,",None,"DC0519: Si je te voy, qui est ce que desire",None,6,None,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,"Jun 20, 2012 9:30 AM",None,None,"Holscher, Joshua",None,Text Pause,None,None,None,None,None,None,None
None,None,None,None,"DC0519.1: Si je te voy qui est ce que desire,",None,"DC0519: Si je te voy, qui est ce que desire",None,5,None,None,None,None,None,None,None,None,None,7,None,None,None,None,None,None,"Jul 31, 2012 1:09 AM",None,None,"Clement, Deanna",None,Text Pause,None,None,None,None,None,None,None
,,S,,"DC0519.1: Si je te voy qui est ce que desire,",,"DC0519: Si je te voy, qui est ce que desire",,1,T,,,,,,None,,,3,,,,,,,"Jul 31, 2012 1:08 AM",B,,"Clement, Deanna",,None,T,,None,,,None,
None,None,None,None,"DC0519.1: Si je te voy qui est ce que desire,",None,"DC0519: Si je te voy, qui est ce que desire",None,5,None,None,None,None,None,None,E,None,None,6,None,None,None,None,None,None,"Jul 16, 2012 2:31 PM",None,None,"Herdman, Jessica",None,None,None,None,Plagal,None,None,None,None
"Text rep: an abrupt shift to homorhythmic dance meter with discussion of ""desire.""",None,None,HR Dance,"DC0519.1: Si je te voy qui est ce que desire,",None,"DC0519: Si je te voy, qui est ce que desire",None,4,None,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,"Jul 16, 2012 2:30 PM",None,None,"Herdman, Jessica",None,Text Representation,None,None,None,None,None,None,None
None,None,S,None,"DC0519.1: Si je te voy qui est ce que desire,",None,"DC0519: Si je te voy, qui est ce que desire",None,1,T,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,"Jul 16, 2012 2:29 PM",B,None,"Herdman, Jessica",None,None,T,None,None,None,None,None,None
None,None,None,None,"DC0519.1: Si je te voy qui est ce que desire,",None,"DC0519: Si je te voy, qui est ce que desire",None,3,None,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,"Jul 8, 2012 6:55 PM",B,None,"Clement, Deanna",None,None,T,None,None,None,None,None,None
,,S,HR Dance,"DC0519.1: Si je te voy qui est ce que desire,",,"DC0519: Si je te voy, qui est ce que desire",,3,T,,,,,,None,,,6,,,S,,,,"Jul 8, 2012 6:54 PM",B,,"Clement, Deanna",,None,T,Ct,None,,,None,
,,S,,"DC0519.1: Si je te voy qui est ce que desire,",,"DC0519: Si je te voy, qui est ce que desire",,1,T,S,Evaded,,,,C,,,3,,T,,,,,"Jul 8, 2012 6:52 PM",B,,"Clement, Deanna",,None,T,,Authentic,,,None,
None,None,None,None,"DC0519.1: Si je te voy qui est ce que desire,",None,"DC0519: Si je te voy, qui est ce que desire",None,5,None,None,None,None,None,None,E,None,None,6,None,None,None,None,None,None,"Jun 20, 2012 9:30 AM",None,None,"Holscher, Joshua",None,None,None,None,Plagal,None,None,None,None
None,None,S,None,"DC0519.1: Si je te voy qui est ce que desire,",None,"DC0519: Si je te voy, qui est ce que desire",None,1,T,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,"Jun 20, 2012 9:29 AM",B,None,"Holscher, Joshua",None,None,T,None,None,None,None,None,None
None,None,None,HR Dance,"DC0519.1: Si je te voy qui est ce que desire,",None,"DC0519: Si je te voy, qui est ce que desire",None,3,None,None,None,None,None,None,None,None,None,6,None,None,None,None,None,None,"Jun 20, 2012 9:29 AM",None,None,"Holscher, Joshua",None,None,None,None,None,None,None,None,None
None,None,None,HR Dactyll,"DC0519.1: Si je te voy qui est ce que desire,",None,"DC0519: Si je te voy, qui est ce que desire",None,1,None,None,None,None,None,None,None,None,None,2,None,None,None,None,None,None,"Jun 20, 2012 9:28 AM",None,None,"Holscher, Joshua",None,None,None,None,None,None,None,None,None
None,None,None,None,DC0518.8: Que je ne sçay lequel faire ou laisser.,None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,23,None,None,None,None,None,None,None,None,None,30,8,None,None,None,None,None,"Jul 16, 2012 1:38 PM",None,Exact,"Herdman, Jessica",None,None,None,None,None,None,None,Final Repeat,None
None,None,None,None,DC0518.8: Que je ne sçay lequel faire ou laisser.,None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,23,None,None,None,None,None,None,None,None,None,29,2,None,None,None,None,None,"Jul 16, 2012 1:37 PM",None,Exact,"Herdman, Jessica",None,None,None,None,None,None,None,Direct Repeat,None
None,None,None,None,DC0518.8: Que je ne sçay lequel faire ou laisser.,None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,23,None,None,None,None,None,None,None,None,None,29,8,None,None,None,None,None,"Jun 20, 2012 9:28 AM",None,Exact,"Holscher, Joshua",None,None,None,None,None,None,None,Final Repeat,None
Varied Repeat: Superius adds anticipatory C in ms. 27.,None,None,None,DC0518.8: Que je ne sçay lequel faire ou laisser.,None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,23,None,None,None,None,None,None,None,None,None,29,2,None,None,None,None,None,"Jun 20, 2012 9:27 AM",None,Varied,"Holscher, Joshua",None,None,None,None,None,None,None,Da Capo,None
None,None,None,None,"DC0518.7: Ainsi voila comme suis en doubtance,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,19,None,None,None,None,None,None,None,None,None,23,7,None,None,None,None,None,"Jul 16, 2012 1:38 PM",None,Exact,"Herdman, Jessica",None,None,None,None,None,None,None,Final Repeat,None
"Varied repeat: there is a new rhythmic opening (no longer dactylic), and there is a different voicing in the first chord (m 19).",None,None,None,"DC0518.7: Ainsi voila comme suis en doubtance,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,19,None,None,None,None,None,None,None,None,None,23,1,None,None,None,None,None,"Jul 16, 2012 1:37 PM",None,Varied,"Herdman, Jessica",None,None,None,None,None,None,None,Direct Repeat,None
All voices pause before returning to the music of the first section (to be reiterated in phrases 7-8).,None,None,None,"DC0518.7: Ainsi voila comme suis en doubtance,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,19,None,None,None,None,None,None,None,None,None,19,None,None,None,None,None,None,"Jul 16, 2012 1:30 PM",None,None,"Herdman, Jessica",None,Text Pause,None,None,None,None,None,None,None
Varied Repeat: Superius's first note is C instead of G,None,None,None,"DC0518.7: Ainsi voila comme suis en doubtance,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,19,None,None,None,None,None,None,None,None,None,23,7,None,None,None,None,None,"Jun 20, 2012 9:26 AM",None,Varied,"Holscher, Joshua",None,None,None,None,None,None,None,Final Repeat,None
"Varied Repeat: Except for T, other 3 voices articulate the melody slightly differently.",None,None,None,"DC0518.7: Ainsi voila comme suis en doubtance,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,19,None,None,None,None,None,None,None,None,None,23,1,None,None,None,None,None,"Jun 20, 2012 9:25 AM",None,Varied,"Holscher, Joshua",None,None,None,None,None,None,None,Da Capo,None
None,None,None,None,"DC0518.7: Ainsi voila comme suis en doubtance,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,19,None,None,None,None,None,None,None,None,None,19,None,None,None,None,None,None,"Jun 20, 2012 9:24 AM",None,None,"Holscher, Joshua",None,Text Pause,None,None,None,None,None,None,None
None,None,None,None,"DC0518.6: Qui veult jouir il faut perseverer,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,18,None,S,None,None,None,None,G,None,None,19,None,T,None,None,None,None,"Jul 16, 2012 1:30 PM",None,None,"Herdman, Jessica",None,None,None,None,Authentic,None,None,None,None
,Stretto Fuga,,PEn Tonal,"DC0518.6: Qui veult jouir il faut perseverer,",B,DC0518: Puisqu'à t'aimer ne reçoy que tourment,,15,,,,,,,None,,,17,,,,T,T,S,"Jul 16, 2012 1:29 PM",,,"Herdman, Jessica",B,None,,,None,T,,None,B
None,None,None,None,"DC0518.6: Qui veult jouir il faut perseverer,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,18,None,S,None,None,None,None,G,None,None,19,None,T,None,None,None,None,"Jun 20, 2012 9:24 AM",None,None,"Holscher, Joshua",None,None,None,None,Authentic,None,None,None,None
None,None,None,None,"DC0518.6: Qui veult jouir il faut perseverer,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,16,None,None,None,None,None,None,None,None,None,18,None,None,None,None,None,None,"Jun 20, 2012 9:23 AM",B,None,"Holscher, Joshua",None,None,T,None,None,None,None,None,None
,Stretto Fuga,,PEn,"DC0518.6: Qui veult jouir il faut perseverer,",B,DC0518: Puisqu'à t'aimer ne reçoy que tourment,,15,,,,,,,None,,,17,,,,T,T,S,"Jun 20, 2012 9:23 AM",,,"Holscher, Joshua",B,None,,,None,,,None,B
None,None,None,None,"DC0518.5: Remord d’amour ma dit n’aye desfiance,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,14,None,T,"Displaced, Inverted",None,None,None,G,None,None,15,None,Ct,None,None,None,None,"Jul 16, 2012 1:29 PM",None,None,"Herdman, Jessica",None,None,None,None,Authentic,None,None,None,None
None,None,S,None,"DC0518.5: Remord d’amour ma dit n’aye desfiance,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,11,T,None,None,None,None,None,None,None,None,15,None,None,None,None,None,None,"Jul 16, 2012 1:28 PM",B,None,"Herdman, Jessica",None,None,T,None,None,None,None,None,None
None,None,None,HR Simple,"DC0518.5: Remord d’amour ma dit n’aye desfiance,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,11,None,None,None,None,None,None,None,None,None,12,None,None,None,None,None,None,"Jul 16, 2012 1:28 PM",None,None,"Herdman, Jessica",None,None,None,None,None,None,None,None,None
All voices pause before moving onto the second musical section (i.e. after phrases 1-4).,None,None,None,"DC0518.5: Remord d’amour ma dit n’aye desfiance,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,11,None,None,None,None,None,None,None,None,None,11,None,None,None,None,None,None,"Jul 16, 2012 1:27 PM",None,None,"Herdman, Jessica",None,Text Pause,None,None,None,None,None,None,None
None,None,None,None,"DC0518.5: Remord d’amour ma dit n’aye desfiance,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,14,None,T,"Displaced, Inverted",None,None,None,G,None,None,15,None,Ct,None,None,None,None,"Jun 20, 2012 9:22 AM",None,None,"Holscher, Joshua",None,None,None,None,Authentic,None,None,None,None
None,None,S,HR Simple,"DC0518.5: Remord d’amour ma dit n’aye desfiance,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,11,T,None,None,None,None,None,None,None,None,14,None,None,None,None,None,None,"Jun 20, 2012 9:21 AM",B,None,"Holscher, Joshua",None,None,T,None,None,None,None,None,None
None,None,None,None,"DC0518.5: Remord d’amour ma dit n’aye desfiance,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,11,None,None,None,None,None,None,None,None,None,11,None,None,None,None,None,None,"Jun 20, 2012 9:20 AM",None,None,"Holscher, Joshua",None,Text Pause,None,None,None,None,None,None,None
None,None,None,None,DC0518.4: Ou puisse aimer avec jouissance:,None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,4,None,None,None,None,None,None,None,None,None,11,2,None,None,None,None,None,"Jun 20, 2012 9:20 AM",None,Exact,"Holscher, Joshua",None,None,None,None,None,None,None,Direct Repeat,None
None,None,None,None,"DC0518.3: Ailleurs me fault cercher allegement,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,1,None,None,None,None,None,None,None,None,None,4,1,None,None,None,None,None,"Jun 20, 2012 9:19 AM",None,Exact,"Holscher, Joshua",None,None,None,None,None,None,None,Direct Repeat,None
None,None,None,None,DC0518.2: Quand du jouir ne voy aultre apparence,None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,9,None,S,None,None,None,None,C,None,None,10,None,T,None,None,None,None,"Jul 16, 2012 1:26 PM",None,None,"Herdman, Jessica",None,None,None,None,Authentic,None,None,None,None
,,S,,DC0518.2: Quand du jouir ne voy aultre apparence,,DC0518: Puisqu'à t'aimer ne reçoy que tourment,,8,T,,,,,,None,,,10,,,,,,,"Jul 16, 2012 1:25 PM",,,"Herdman, Jessica",,None,,,None,,,None,
None,None,None,None,DC0518.2: Quand du jouir ne voy aultre apparence,None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,6,None,None,None,None,None,None,None,None,None,8,None,None,Ct,None,None,None,"Jul 16, 2012 1:25 PM",None,None,"Herdman, Jessica",None,None,None,B,None,None,None,None,None
None,None,None,None,DC0518.2: Quand du jouir ne voy aultre apparence,None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,9,None,S,None,None,None,None,C,None,None,10,None,T,None,None,None,None,"Jun 20, 2012 9:19 AM",None,None,"Holscher, Joshua",None,None,None,None,Authentic,None,None,None,None
None,None,S,None,DC0518.2: Quand du jouir ne voy aultre apparence,None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,8,T,None,None,None,None,None,None,None,None,9,None,None,None,None,None,None,"Jun 20, 2012 9:18 AM",None,None,"Holscher, Joshua",None,None,None,None,None,None,None,None,None
None,None,None,None,DC0518.2: Quand du jouir ne voy aultre apparence,None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,6,None,None,None,None,None,None,None,None,None,8,None,None,Ct,None,None,None,"Jun 20, 2012 9:18 AM",None,None,"Holscher, Joshua",None,None,None,B,None,None,None,None,None
Phrases 3-4 are an exact musical repetition of phrases 1-2.,None,None,None,"DC0518.1: Puis qu’a t’aimer ne reçoy que tourment,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,1,None,None,None,None,None,None,None,None,None,11,1,None,None,None,None,None,"Jul 16, 2012 1:26 PM",None,Exact,"Herdman, Jessica",None,None,None,None,None,None,None,Da Capo,None
"Evaded cad: Ct to E, not C (no 2>1).",None,None,None,"DC0518.1: Puis qu’a t’aimer ne reçoy que tourment,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,3,None,T,"Displaced, Inverted, Evaded",None,None,None,C,None,None,4,None,Ct,None,None,None,None,"Jul 16, 2012 1:23 PM",None,None,"Herdman, Jessica",None,None,None,None,Authentic,None,None,None,None
,,S,HR Dactyll,"DC0518.1: Puis qu’a t’aimer ne reçoy que tourment,",,DC0518: Puisqu'à t'aimer ne reçoy que tourment,,1,T,,,,,,None,,,4,,,,,,,"Jul 16, 2012 1:22 PM",B,,"Herdman, Jessica",,None,T,,None,,,None,
"Evaded cadence at ""tourment""",None,None,None,"DC0518.1: Puis qu’a t’aimer ne reçoy que tourment,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,3,None,None,None,None,None,None,None,None,None,4,None,None,None,None,None,None,"Jun 20, 2012 9:17 AM",None,None,"Holscher, Joshua",None,Text Representation,None,None,None,None,None,None,None
Evaded Cadence: 2>3 tenorizans motion,None,None,None,"DC0518.1: Puis qu’a t’aimer ne reçoy que tourment,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,3,None,T,"Displaced, Inverted, Evaded",None,None,None,C,None,None,4,None,Ct,None,None,None,None,"Jun 20, 2012 9:17 AM",None,None,"Holscher, Joshua",None,None,None,None,Authentic,None,None,None,None
None,None,None,HR Stagger,"DC0518.1: Puis qu’a t’aimer ne reçoy que tourment,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,2,None,None,None,None,None,None,None,None,None,3,None,None,S,None,None,None,"Jun 20, 2012 9:16 AM",None,None,"Holscher, Joshua",None,None,None,B,None,None,None,None,None
None,None,S,HR Dactyll,"DC0518.1: Puis qu’a t’aimer ne reçoy que tourment,",None,DC0518: Puisqu'à t'aimer ne reçoy que tourment,None,1,T,None,None,None,None,None,None,None,None,3,None,None,None,None,None,None,"Jun 20, 2012 9:14 AM",B,None,"Holscher, Joshua",None,None,T,None,None,None,None,None,None
None,None,None,None,"DC0517.10: Je serviray, m’ayant pour couverture.",None,DC0517: Un jour dormoit Colin en my des prez,None,37,None,None,None,None,None,None,None,None,None,46,8,None,None,None,None,None,"Jul 31, 2012 1:00 AM",None,Exact,"Clement, Deanna",None,None,None,None,None,None,None,Final Repeat,None
,,,FI,"DC0517.10: Je serviray, m’ayant pour couverture.",,DC0517: Un jour dormoit Colin en my des prez,,41,,,,,,,None,,,43,,,,Ct,,B,"Jul 31, 2012 12:59 AM",B,,"Clement, Deanna",,None,T,,None,Ct,,None,Ct
Exact final repetition of phrase 10 (including the phrase 9 refrain).,None,None,None,"DC0517.10: Je serviray, m’ayant pour couverture.",None,DC0517: Un jour dormoit Colin en my des prez,None,36,None,None,None,None,None,None,None,None,None,45,10,None,None,None,None,None,"Jul 16, 2012 12:51 PM",None,Exact,"Herdman, Jessica",None,None,None,None,None,None,None,Final Repeat,None
